Datetime,Tweet Id,Metaphor[1or0],Mapping,Hashtags_sp,AltMapping
2020-05-30 16:12:02+00:00,1266764313198460928,0,War,['coronavirus'],
2020-05-30 14:25:20+00:00,1266737463269175296,1,Prison,"['corona', 'lockdown']",
2020-05-30 14:20:01+00:00,1266736124615106560,1,War,['covidwarriors'],
2020-05-30 14:09:59+00:00,1266733598079623170,0,Water/Wave/Tide,"['covid_19', 'coronavirus']",
2020-05-30 14:07:02+00:00,1266732857289961472,1,Prison,"['lockdown5', 'covid']",
2020-05-30 13:06:05+00:00,1266717520419053576,1,Storm,['lockdown'],
2020-05-30 11:51:44+00:00,1266698808357908480,0,Catalyst,['pandemic'],
2020-05-30 10:42:13+00:00,1266681312338939904,0,Landscape,"['lockdown2020', 'coronavirus']",
2020-05-30 10:32:01+00:00,1266678744590106628,1,War,"['indiafightscorona', 'coronawarriorsindia', 'coronahero']",
2020-05-30 08:43:17+00:00,1266651383819714561,0,Monster,['covid19'],
2020-05-30 07:56:03+00:00,1266639495341977600,0,War,"['lockdownextension', 'covid__19']",
2020-05-30 03:42:54+00:00,1266575789379764224,0,Catalyst,['lockdown'],
2020-05-30 02:31:11+00:00,1266557740278677505,1,War,['welfareworksinlockdown'],
2020-05-31 18:17:25+00:00,1267158254989111301,0,Success/Challenge,['covid19'],
2020-05-31 15:59:13+00:00,1267123478143987714,1,War,['covid_19india'],
2020-05-31 15:26:25+00:00,1267115220327006208,1,Darkness,"['coronavirusindia', 'coronavirusupdates']",
2020-05-31 14:33:06+00:00,1267101805084766208,0,Accident,['coronavirus'],
2020-05-31 13:23:00+00:00,1267084165356359685,0,War,['coronavirus#boycottmadeinchina'],
2020-05-31 13:20:48+00:00,1267083609787133952,0,Lesson/Teacher,['rgpv_spreading_corona_virus'],
2020-05-31 12:42:55+00:00,1267074076578906113,0,War,['rgpv_spreading_corona_virus'],
2020-05-31 12:38:31+00:00,1267072970008256512,0,Monster,['rgpv_spreading_corona_virus'],
2020-05-31 12:28:52+00:00,1267070541917302785,1,War,"['kiitkissfightscovid19', 'covid19']",
2020-05-31 11:56:10+00:00,1267062309790367744,1,Monster,['rgpv_spreading_corona_virus'],
2020-05-31 11:42:09+00:00,1267058784805019653,0,Freedom,['rgpv_spreading_corona_virus'],
2020-05-31 11:36:16+00:00,1267057305163632640,0,Journey,['rgpv_spreading_corona_virus'],
2020-05-31 11:20:07+00:00,1267053236881485824,0,War,['rgpv_spreading_corona_virus'],
2020-05-31 10:57:26+00:00,1267047530740633600,1,War,['kiitkissfightscovid19'],
2020-05-31 10:34:00+00:00,1267041632492412929,1,War,"['kiitkissfightscovid19', 'covid19']",
2020-05-31 10:21:04+00:00,1267038379054596098,1,War,"['kiitkissfightscovid19', 'covid19']",
2020-05-31 09:39:05+00:00,1267027814160752640,1,Lesson/Teacher,['lockdown'],
2020-05-31 09:35:47+00:00,1267026981255815168,0,Catalyst,['rgpv_spreading_corona_virus'],
2020-05-31 09:34:31+00:00,1267026663126249473,0,Lesson/Teacher,['rgpv_spreading_corona_virus'],
2020-05-31 09:32:32+00:00,1267026165161693185,0,War,['indiafightscorona'],
2020-05-31 09:28:45+00:00,1267025213046157312,0,Hammer,['rgpv_spreading_corona_virus'],
2020-05-31 09:22:46+00:00,1267023706150154240,0,Luxury,"['rgpv_spreading_corona_virus', 'endthelockdown']",
2020-05-31 08:47:43+00:00,1267014884950183936,1,War,"['coronavirusinindia', 'coronaupdatesinindia', 'coronaviruscrisis', 'coronapandemic']",
2020-05-31 08:39:17+00:00,1267012761730646016,0,Lesson/Teacher,['rgpv_spreading_corona_virus'],
2020-05-31 08:37:55+00:00,1267012418766606337,0,Success/Challenge,['rgpv_spreading_corona_virus'],
2020-05-31 08:35:11+00:00,1267011732721074176,0,Success/Challenge,['rgpv_spreading_corona_virus'],
2020-05-31 08:34:32+00:00,1267011569654755329,1,War,['corona'],
2020-05-31 07:28:57+00:00,1266995061994258432,0,Storm,['lockdown'],
2020-05-31 07:00:32+00:00,1266987911137775616,1,War,['coronavirus'],
2020-05-31 06:36:03+00:00,1266981752137895937,0,Prison,['corona'],
2020-05-31 06:07:14+00:00,1266974497573228544,1,Prison,"['coronavirusoutbreak', 'corona', 'indiafightscovid19']",
2020-05-31 05:05:26+00:00,1266958944951586816,1,Success/Challenge,['covid'],
2020-05-31 04:45:54+00:00,1266954029218721795,1,Prison,['lockdown_by_kashmir'],
2020-05-31 04:22:20+00:00,1266948099626287105,0,War,"['coronaviruspandemic', 'coronavirus']",
2020-05-31 04:19:43+00:00,1266947442219470848,0,Prison,['covid19'],
2020-05-31 03:46:07+00:00,1266938985307226112,0,War,['covid19'],
2020-05-31 03:02:33+00:00,1266928020494966785,1,Accident,"['fightagainstcorona', 'covid_19']",
2020-05-31 02:55:26+00:00,1266926231607533569,1,Accident,"['fightagainstcorona', 'covid_19']",
2021-05-17 18:25:23+00:00,1394358399609950211,1,Prison,['pandemic'],
2021-05-17 16:52:35+00:00,1394335048011329543,1,Barrier/Shield,['indiafightscorona'],
2021-05-17 16:52:24+00:00,1394335001626435588,1,Success/Challenge,['indiafightscorona'],
2021-05-17 16:52:14+00:00,1394334958504841219,1,Storm,['indiafightscorona'],
2021-05-17 16:37:45+00:00,1394331315734990850,0,Catalyst,['indiafightscorona'],
2021-05-17 16:36:09+00:00,1394330913933201409,0,Lesson/Teacher,['coronavirus'],
2021-05-17 13:50:31+00:00,1394289229249748993,0,Lesson/Teacher,['covid19'],
2021-05-17 13:08:00+00:00,1394278529202745344,0,War,['covid19'],
2021-05-17 12:30:24+00:00,1394269065473142787,1,Lesson/Teacher,['covid19'],
2021-05-17 08:56:09+00:00,1394215149716742144,1,War,['covid19'],
2021-05-17 08:45:56+00:00,1394212576993570820,1,War,['covid19'],
2021-05-17 06:24:06+00:00,1394176883764436997,0,Lesson/Teacher,"['covid19', 'coronavirusindia']",
2021-05-17 06:15:37+00:00,1394174751371763717,1,War,['covid19'],
2021-05-18 14:44:14+00:00,1394665135147393026,1,Landscape,['covid'],
2021-05-18 14:06:38+00:00,1394655672092925954,1,War,['salutetocoronawarriors'],
2021-05-18 12:54:55+00:00,1394637625038831620,0,Miracle,['covid19'],
2021-05-18 10:38:10+00:00,1394603209969209346,1,War,['covid19'],
2021-05-18 07:38:24+00:00,1394557971074404354,0,War,"['covidemergency2021', 'lockdown']",
2021-05-18 06:55:02+00:00,1394547057701052417,0,War,['covidvaccine'],
2021-05-18 05:35:49+00:00,1394527120110485508,1,Luxury,['covid19'],
2021-05-18 04:58:40+00:00,1394517774081298433,0,Savior,"['covid19', 'lockdown2021']",
2021-05-18 02:50:40+00:00,1394485559561658371,0,Hammer,"['covid', 'covidsecondwaveinindia']",
2021-05-18 01:10:04+00:00,1394460241509502976,1,Monster,['covid'],
2021-05-19 20:36:51+00:00,1395116263764938752,1,Person,['covid19'],
2021-05-19 17:05:48+00:00,1395063150970478593,1,Darkness,['covid19'],
2021-05-19 15:00:57+00:00,1395031730923261955,0,Lesson/Teacher,['corona'],
2021-05-19 14:00:56+00:00,1395016625934409735,1,Lesson/Teacher,['coronavirus'],
2021-05-19 11:42:45+00:00,1394981850553233412,0,Lesson/Teacher,['covid19'],
2021-05-19 02:55:04+00:00,1394849056929697792,0,Lesson/Teacher,['covid19'],
2021-05-20 13:07:18+00:00,1395365517788123141,0,War,['covid19'],
2021-05-20 20:44:18+00:00,1395480524483809281,0,Lesson/Teacher,['covid'],
2021-05-20 19:38:55+00:00,1395464068828340230,1,Bane/Punishment,['covid19'],
2021-05-20 19:34:23+00:00,1395462931270148098,0,Miracle,"['covid19', 'covid_19']",
2021-05-20 19:20:56+00:00,1395459546655592448,1,Success/Challenge,"['covid19', 'stayhomestaysafe']",
2021-05-20 18:03:15+00:00,1395439994160902144,0,Success/Challenge,"['covid19', 'covid19indiahelp', 'covid19india', 'covidindia']",
2021-05-20 17:44:25+00:00,1395435255243235330,0,Barrier/Shield,['covid19'],
2021-05-20 16:03:08+00:00,1395409765975531520,1,War,['covid19'],
2021-05-20 15:59:53+00:00,1395408947406729216,0,Accident,"['covid19', 'coronavirusindia', 'covid', 'corona']",
2021-05-20 14:55:08+00:00,1395392652372320256,1,Lesson/Teacher,"['covid19', 'covidindia']",
2021-05-20 14:43:31+00:00,1395389728912941056,0,Darkness,['covid19'],
2021-05-20 13:56:21+00:00,1395377861666639877,1,Success/Challenge,['indiafightscoronavirus'],
2021-05-20 13:05:28+00:00,1395365056762703872,0,War,"['covid19', 'covid19india', 'covidsecondwave']",
2021-05-20 11:38:22+00:00,1395343135761338371,0,Freedom,"['covidiots.', 'covid19.']",
2021-05-20 11:19:10+00:00,1395338305479262208,1,Lesson/Teacher,['covid19'],
2021-05-20 08:39:09+00:00,1395298034699833345,0,War,['covishieldvaccine'],
2021-05-20 08:13:23+00:00,1395291551442489344,0,Lesson/Teacher,['artoflivingcovidrelief'],
2021-05-20 05:23:58+00:00,1395248915897745413,0,Darkness,['covid19'],
2021-05-21 21:03:45+00:00,1395847808192638977,1,War,"['covid19', 'covid19india']",
2021-05-21 17:37:52+00:00,1395795993229086722,1,War,['stayhomestaysafe'],
2021-05-21 16:49:59+00:00,1395783945778720768,0,Prison,"['coronaviruspandemic', 'coronasecondwave', 'coronavirus']",
2021-05-21 15:24:16+00:00,1395762372770295813,1,Storm,['corona'],
2021-05-21 14:59:47+00:00,1395756210599591937,1,War,['karnatakalockdown'],
2021-05-21 13:51:09+00:00,1395738939898560514,0,War,['covid19'],
2021-05-21 13:35:18+00:00,1395734950138105856,0,Monster,['indiafightscorona'],
2021-05-21 11:53:34+00:00,1395709347179556869,1,Lesson/Teacher,['lockdown'],
2021-05-21 11:25:51+00:00,1395702375466237962,0,Accident,['covid19'],
2021-05-22 19:01:16+00:00,1396179371124166659,0,Success/Challenge,['lockdownextension'],
2021-05-22 14:46:38+00:00,1396115288962191370,0,Lesson/Teacher,['indiafightscorona'],
2021-05-22 14:06:48+00:00,1396105266626662402,0,Prison,"['covid19', 'lockdown2021']",
2021-05-22 10:57:05+00:00,1396057522977402881,0,Luxury,['covid'],
2021-05-22 08:36:07+00:00,1396022046748934149,1,War,"['corona', 'indiacovidcrisis', 'indiafightscovid19']",
2021-05-22 08:20:54+00:00,1396018217743704064,1,War,['covid19'],
2021-05-22 07:56:10+00:00,1396011995304923136,1,Darkness,['covid19'],
2021-05-22 07:12:17+00:00,1396000947898355713,1,War,"['covid19', 'covid19india']",
2021-05-22 05:26:17+00:00,1395974272498094080,1,Lesson/Teacher,"['stayhomestaysafe', 'covidindia']",
2021-05-22 04:38:46+00:00,1395962317192396806,0,Lesson/Teacher,['covid19'],
2021-05-23 12:19:00+00:00,1396440526174375942,1,War,"['odishafightscorona', 'indiafightscorona', 'covid19']",
2021-05-23 12:17:17+00:00,1396440094949609474,0,Prison,['covid19'],
2021-05-23 19:35:17+00:00,1396550320398823425,0,War,['covidsecondwaveinindia'],
2021-05-23 16:19:33+00:00,1396501061968359425,0,Lesson/Teacher,"['covid19', 'covidindia']",
2021-05-23 16:11:23+00:00,1396499005421457409,0,War,['tnlockdown'],
2021-05-23 14:19:30+00:00,1396470851478818821,1,War,['covid19'],
2021-05-23 11:35:32+00:00,1396429585428860931,0,War,"['covid19?', 'coronavirus!']",
2021-05-23 09:33:52+00:00,1396398969488515072,0,War,"['lockdowntelangana', 'lockdown']",
2021-05-24 14:52:52+00:00,1396841634130653192,0,Luxury,['covid19.'],
2021-05-24 16:10:41+00:00,1396861220192362499,0,Journey,['covid19'],
2021-05-24 14:50:31+00:00,1396841045334257671,0,Lesson/Teacher,['lockdown'],
2021-05-24 12:07:57+00:00,1396800130628546562,1,Darkness,['covid19'],
2021-05-24 05:13:08+00:00,1396695740668252161,1,War,['covid19'],
2021-05-24 00:36:47+00:00,1396626196129992707,1,War,['cbseboardexam2021ðŸ¤£ðŸ¤£ðŸ¤£covid'],
2021-05-24 00:17:53+00:00,1396621437784387586,1,War,"['covid19', 'coronaviruspandemic', 'chinavirus', 'coronavirus', 'wuhanvirus']",
2021-05-25 19:32:02+00:00,1397274279457161217,1,Bane/Punishment,['lockdown.'],
2021-05-25 16:48:12+00:00,1397233047540469765,0,Accident,['covid19'],
2021-05-25 16:45:52+00:00,1397232459633340416,0,Success/Challenge,['covidcrisis'],
2021-05-25 14:25:15+00:00,1397197074681171984,0,Catalyst,['covid19'],
2021-05-25 14:13:13+00:00,1397194044002996230,1,War,"['stayhomestaysafe', 'covid19outbreak']",
2021-05-25 09:59:35+00:00,1397130215382388739,0,Prison,['covid19'],
2021-05-25 08:16:51+00:00,1397104360845299714,0,Miracle,['covid19'],
2021-05-25 07:34:56+00:00,1397093812183265284,1,War,"['covid19', 'coronavirusindia', 'coronaupdate']",
2021-05-25 06:31:01+00:00,1397077728986210306,1,War,['covid19'],
2021-05-25 02:47:51+00:00,1397021568203558914,0,War,['covid19'],
2021-05-25 02:23:53+00:00,1397015534630150144,0,Prison,['wewantjusticeforcovidoutbreak'],
2021-05-26 18:03:44+00:00,1397614442439798788,0,Lesson/Teacher,"['covid19', 'corona.']",
2021-05-26 16:01:17+00:00,1397583628457046018,0,Water/Wave/Tide,['postcovid'],
2021-05-26 14:57:43+00:00,1397567629460602886,0,War,"['covid19', 'salutetocoronawarriors']",
2021-05-26 13:17:59+00:00,1397542533262045192,1,Storm,['covid19'],
2021-05-26 13:07:32+00:00,1397539902695174147,0,Luxury,['covid19'],
2021-05-26 11:12:28+00:00,1397510945786654724,0,Freedom,['covid19'],
2021-05-26 09:53:37+00:00,1397491102777700353,0,War,['coronavirus'],
2021-05-26 03:03:15+00:00,1397387827923406848,0,Freedom,"['stayhomestaysafe', 'socialdistancing']",
2021-05-27 22:01:28+00:00,1398036661380939779,1,Prison,['lockdown'],
2021-05-27 16:45:40+00:00,1397957184705630209,0,Storm,"['covid19', 'chinesecovidvirus']",
2021-05-27 16:20:21+00:00,1397950814895755265,0,Savior,['covid19'],
2021-05-27 10:06:49+00:00,1397856813165412352,0,War,"['salutetocoronawarriors', 'stayhomestaysafe', 'indiafightscorona']",
2021-05-27 04:20:48+00:00,1397769732363735041,0,Prison,"['covid19', 'wuhanvirus', 'covid19india', 'chinesevirus.']",
2021-05-28 07:36:35+00:00,1398181393843113984,1,War,['rahulexposescovidfailures'],
2021-05-28 07:29:36+00:00,1398179635523833859,1,War,['rahulexposescovidfailures'],
2021-05-28 07:18:23+00:00,1398176811897421829,1,War,['rahulexposescovidfailures'],
2021-05-28 03:03:10+00:00,1398112582825766915,1,Lesson/Teacher,['covid-19'],
2021-05-28 22:37:23+00:00,1398408085752795137,0,Catalyst,"['covid', 'coronapandemic', 'coronavirus']",
2021-05-28 17:29:30+00:00,1398330603934609409,0,Monster,['kejriwalcontrolscorona'],
2021-05-28 13:28:53+00:00,1398270052890075144,1,War,['rahulexposescovidfailures'],
2021-05-28 13:15:15+00:00,1398266621672583178,1,War,['rahulexposescovidfailures'],
2021-05-28 11:58:07+00:00,1398247209875898368,1,Stigma,['coronadrama'],
2021-05-28 09:07:06+00:00,1398204171740876801,1,War,['covaxinvscovishield'],
2021-05-28 08:51:53+00:00,1398200343280816128,1,War,['rahulexposescovidfailures'],
2021-05-28 07:35:29+00:00,1398181113709809668,1,War,['rahulexposescovidfailures'],
2021-05-28 07:27:16+00:00,1398179049143300101,1,War,['rahulexposescovidfailures'],
2021-05-28 07:18:26+00:00,1398176826325831681,1,War,['rahulexposescovidfailures'],
2021-05-28 04:24:00+00:00,1398132927121158146,1,Stigma,['covid19'],
2021-05-29 14:14:34+00:00,1398643934142685189,0,Lesson/Teacher,"['covid19india', 'covid19', 'covidindia']",
2021-05-29 06:36:50+00:00,1398528744394919939,0,War,['congresscovidsevak'],
2021-05-29 06:23:14+00:00,1398525319569575938,0,War,['congresscovidsevak'],
2021-05-29 03:53:36+00:00,1398487662776897547,0,Freedom,"['fightagainstcovid19', 'stayhomestaysafe']",
2021-05-30 17:07:07+00:00,1399049748569595911,0,Success/Challenge,['covid19'],
2021-05-30 15:57:19+00:00,1399032182425804801,0,Water/Wave/Tide,['pandemic'],
2021-05-30 14:10:34+00:00,1399005317531271175,0,War,['ajithfansawarenessforcovid'],
2021-05-30 13:16:20+00:00,1398991670494994432,1,War,['coronavirus'],
2021-05-30 10:43:04+00:00,1398953098240872453,0,Freedom,['covid'],
2021-05-30 09:52:38+00:00,1398940404418977796,0,Stigma,['covid19'],
2021-05-30 09:14:36+00:00,1398930833340125188,0,War,['covidheroes'],
2021-05-30 07:02:38+00:00,1398897622878887937,0,Monster,['covid19'],
2021-05-30 05:44:00+00:00,1398877835800899585,1,Luxury,['lockdown.'],
2021-05-30 05:13:04+00:00,1398870051239825410,0,Success/Challenge,['coronavirusupdates'],
2021-05-30 04:27:52+00:00,1398858675314327553,1,Stigma,"['covid19', 'virus']",
2021-05-30 04:27:37+00:00,1398858614681391104,1,War,['covid19'],
2021-05-30 03:05:48+00:00,1398838024453066756,0,Barrier/Shield,"['tncoronaupdates', 'lockdown']",
2021-05-30 01:51:20+00:00,1398819282121740288,1,War,"['covidvaccination', 'indiafightscorona']",
2021-05-31 15:05:00+00:00,1399381405482643458,0,War,['covid19'],
2021-05-31 07:08:18+00:00,1399261439232147460,0,Storm,"['covid', 'covid19vic']",
2021-05-31 06:13:46+00:00,1399247713212854276,1,Savior,['delhifightscorona.'],
2021-05-31 06:12:01+00:00,1399247272966168576,1,Darkness,['covid19'],
2021-05-31 05:44:12+00:00,1399240271515164672,0,Landscape,"['covid19', 'lockdown']",
2021-05-31 04:52:51+00:00,1399227352576512002,1,Luxury,"['lockdown2021', 'lockdown', 'covid']",
2021-05-31 03:45:43+00:00,1399210457458561024,0,War,['coronavirusindia'],
2021-05-31 03:45:41+00:00,1399210448105349121,1,War,['covid19'],
2021-05-31 01:50:57+00:00,1399181574483054595,1,War,"['coronavirus', 'chinesevirus', 'covid']",
2020-11-17 19:26:23+00:00,1328781547382525952,1,War,['covid_19'],
2020-11-17 18:30:01+00:00,1328767362552610816,0,Barrier/Shield,['coronaviruspandemic'],
2020-11-17 18:04:54+00:00,1328761044433395712,1,Catalyst,['covid'],
2020-11-17 18:00:45+00:00,1328760000253095936,1,Storm,['corona'],
2020-11-17 16:44:03+00:00,1328740694685405184,1,Lesson/Teacher,"['covid__19', 'oneyearofcorona']",
2020-11-17 14:48:54+00:00,1328711716545253378,1,War,"['lockdown', 'delhifightscorona']",
2020-11-17 12:43:09+00:00,1328680071704453121,1,Person,['covid19'],
2020-11-17 04:02:31+00:00,1328549052078645251,1,Storm,['coronavirus'],
2020-11-18 14:08:11+00:00,1329063861094256640,1,Storm,['covid_19'],
2020-11-18 13:54:50+00:00,1329060500735287298,1,Stigma,['covid-19'],
2020-11-18 12:36:28+00:00,1329040777305964544,1,War,['coronavirus'],
2020-11-18 06:41:35+00:00,1328951467173097472,0,Lesson/Teacher,['coronavirus'],
2020-11-18 05:43:24+00:00,1328936825063354368,1,Hammer,['corona'],
2020-11-18 05:15:11+00:00,1328929725704757249,1,Accident,['covid_19'],
2020-11-18 04:18:19+00:00,1328915412692643848,1,Lesson/Teacher,['covid_19'],
2020-11-18 03:39:39+00:00,1328905681563389954,1,War,['covid19!'],
2020-11-19 19:26:24+00:00,1329506328461541376,1,War,['covid19'],
2020-11-19 04:14:53+00:00,1329276937185869825,0,Storm,"['sars_cov_2', 'covidvaccine']",
2020-11-19 02:01:52+00:00,1329243462089072640,1,Lesson/Teacher,['covidconfusion'],
2020-11-20 18:40:09+00:00,1329857077666148356,0,Monster,['covid'],
2020-11-20 13:18:41+00:00,1329776179612553218,1,Lesson/Teacher,['covid19'],
2020-11-20 12:26:34+00:00,1329763061515788288,0,Prison,['ahmedabadcurfew'],
2020-11-20 02:09:33+00:00,1329607783671418881,1,War,"['corona', 'covid19']",
2020-11-21 17:45:00+00:00,1330205585766297603,0,Barrier/Shield,"['corona', 'coronavirus']",
2020-11-21 15:51:10+00:00,1330176940297351168,0,War,"['coronavirus', 'pandemictrauma']",
2020-11-21 14:58:43+00:00,1330163739392434176,1,Stigma,"['covid19india', 'postcovidtreatment']",
2020-11-21 06:02:50+00:00,1330028880904802304,1,Lesson/Teacher,['covid19'],
2020-11-21 04:57:33+00:00,1330012450868006913,1,Monster,"['coronavirus', 'covid19']",
2020-11-22 13:41:47+00:00,1330506768292532224,1,War,['covid19'],
2020-11-22 09:34:19+00:00,1330444491073970186,0,Luxury,['corona'],
2020-11-22 04:30:53+00:00,1330368126328795136,1,War,['covid19'],
2020-11-23 13:06:48+00:00,1330860349222916099,0,Monster,['coronavirus'],
2020-11-23 12:26:17+00:00,1330850156049141761,0,Barrier/Shield,['corona'],
2020-11-23 10:05:47+00:00,1330814795365244933,0,War,['covid'],
2020-11-23 05:57:27+00:00,1330752302840381440,1,War,['covid19'],
2020-11-23 04:19:30+00:00,1330727651275796482,0,Water/Wave/Tide,['covid19.'],
2020-11-24 17:10:55+00:00,1331284174007832576,1,Luxury,"['covidsecondwave', 'lockdown']",
2020-11-24 08:17:09+00:00,1331149844644184066,0,Accident,['covid'],
2020-11-25 18:13:58+00:00,1331662428967301122,1,Storm,['coronavirus'],
2020-11-25 11:29:14+00:00,1331560574757580801,1,War,['corona'],
2020-11-26 17:44:21+00:00,1332017363449888768,1,War,"['covidsecondwave', 'covid19']",
2020-11-26 10:26:42+00:00,1331907224365568000,0,Monster,['covid'],
2020-11-26 09:29:39+00:00,1331892867309002755,1,Lesson/Teacher,['covid19'],
2020-11-27 17:23:40+00:00,1332374546737893377,0,Lesson/Teacher,['covid19'],
2020-11-27 12:22:01+00:00,1332298630682734592,0,War,['coronavirus'],
2020-11-27 02:10:50+00:00,1332144821088129024,1,Freedom,"['covid', 'covidãƒ¼19', 'covid19', 'covidvaccine']",
2020-11-28 02:04:06+00:00,1332505514354196485,0,Journey,['covid19'],
2020-11-29 15:41:14+00:00,1333073542703763460,1,Savior,"['pandemic', 'covid19']",
2020-11-29 07:48:00+00:00,1332954449363357697,1,War,['coronavirus'],
